"HOUSEID","VEHID","VEHYEAR","MAKE","HHVEHCNT","VEHTYPE","VEHFUEL","VEHCOMMERCIAL","VEHCOM_RS","VEHCOM_DEL","VEHCOM_OTH","COMMERCIALFREQ","HHVEHUSETIME_RS","HHVEHUSETIME_DEL","HHVEHUSETIME_OTH","VEHOWNED","WHOMAIN","VEHCASEID","ANNMILES","HYBRID","VEHAGE","VEHOWNMO","NUMADLT","HOMEOWN","RAIL","CENSUS_D","CENSUS_R","HH_HISP","DRVRCNT","CDIVMSAR","HHFAMINC","HH_RACE","HHSIZE","LIF_CYC","MSACAT","MSASIZE","TRAVDAY","URBAN","URBANSIZE","URBRUR","TDAYDATE","WRKCOUNT","STRATUMID","WTHHFIN","WTHHFIN5D","WTHHFIN2D","HHFAMINC_IMP"
"9000165807","02",2017,"49",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016580702",2500,"02",5,"-1",1,"02","02","06","03","02",1,"63","05","01",1,"09","03","02","01","01","02","01","202210",0,"1031",6726.30739479767,0,21506.6098214916,"05"
"9000165808","01",2017,"20",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016580801",1500,"02",5,"-1",2,"02","02","03","02","01",1,"34","06","97",2,"10","04","06","04","04","06","02","202212",0,"1026",24558.583233168,36551.6403805056,0,"06"
"9000165821","01",2015,"51",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016582101",1200,"02",7,"-1",2,"02","02","09","04","02",2,"92","06","01",2,"02","02","04","06","01","05","01","202301",1,"1037",7898.59952874751,10519.6352918434,0,"06"
"9000165821","02",2007,"37",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016582102",3600,"02",15,"-1",2,"02","02","09","04","02",2,"92","06","01",2,"02","02","04","06","01","05","01","202301",1,"1037",7898.59952874751,10519.6352918434,0,"06"
"9000165831","01",2014,"12",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016583101",30000,"02",8,"-1",2,"03","02","07","03","02",2,"73","08","01",3,"04","03","01","06","01","01","01","202211",1,"1033",4066.55569354925,6021.9948335737,0,"08"
"9000165831","02",2012,"12",2,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016583102",30000,"02",10,"-1",2,"03","02","07","03","02",2,"73","08","01",3,"04","03","01","06","01","01","01","202211",1,"1033",4066.55569354925,6021.9948335737,0,"08"
"9000165868","01",2002,"20",6,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016586801",100,"02",20,"-1",6,"03","01","09","04","02",6,"91","11","01",6,"02","01","05","04","01","04","01","202211",6,"1037",17460.965014485,28032.5176458714,0,"11"
"9000165868","02",2007,"37",6,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","03","900016586802",10000,"02",15,"-1",6,"03","01","09","04","02",6,"91","11","01",6,"02","01","05","04","01","04","01","202211",6,"1037",17460.965014485,28032.5176458714,0,"11"
"9000165868","03",2015,"58",6,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016586803",5000,"02",7,"-1",6,"03","01","09","04","02",6,"91","11","01",6,"02","01","05","04","01","04","01","202211",6,"1037",17460.965014485,28032.5176458714,0,"11"
"9000165868","04",2018,"49",6,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","06","900016586804",13000,"02",4,"-1",6,"03","01","09","04","02",6,"91","11","01",6,"02","01","05","04","01","04","01","202211",6,"1037",17460.965014485,28032.5176458714,0,"11"
"9000165868","05",2010,"49",6,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","04","900016586805",11000,"02",12,"-1",6,"03","01","09","04","02",6,"91","11","01",6,"02","01","05","04","01","04","01","202211",6,"1037",17460.965014485,28032.5176458714,0,"11"
"9000165868","06",2020,"12",6,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","05","900016586806",21000,"02",2,"-1",6,"03","01","09","04","02",6,"91","11","01",6,"02","01","05","04","01","04","01","202211",6,"1037",17460.965014485,28032.5176458714,0,"11"
"9000165869","01",2013,"30",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016586901",6000,"02",9,"-1",1,"01","02","03","02","02",1,"33","05","01",1,"09","03","01","03","02","06","01","202211",0,"1025",5223.4583684049,6660.58672297183,0,"05"
"9000165871","01",2010,"49",4,"01","06","02","-1","-1","-1","-1","-1","-1","-1","01","03","900016587101",11000,"01",12,"-1",4,"01","02","09","04","02",4,"92","10","01",4,"08","02","04","06","01","05","01","202212",3,"1037",13725.8737633905,21649.832565485,0,"10"
"9000165871","02",2006,"34",4,"01","01","02","-1","-1","-1","-1","-1","-1","-1","02","04","900016587102",10000,"02",16,"06",4,"01","02","09","04","02",4,"92","10","01",4,"08","02","04","06","01","05","01","202212",3,"1037",13725.8737633905,21649.832565485,0,"10"
"9000165871","03",2018,"63",4,"01","06","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016587103",20000,"01",4,"-1",4,"01","02","09","04","02",4,"92","10","01",4,"08","02","04","06","01","05","01","202212",3,"1037",13725.8737633905,21649.832565485,0,"10"
"9000165871","04",2016,"37",4,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016587104",18000,"02",6,"-1",4,"01","02","09","04","02",4,"92","10","01",4,"08","02","04","06","01","05","01","202212",3,"1037",13725.8737633905,21649.832565485,0,"10"
"9000165895","01",2022,"13",6,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016589501",10000,"02",1,"-1",3,"01","02","02","01","02",4,"23","11","01",4,"08","03","02","01","01","02","01","202212",3,"1023",23044.690056109,0,54261.3191791308,"11"
"9000165895","02",2017,"32",6,"03","01","01","02","02","01","20","-1","-1","10","01","01","900016589502",15000,"02",5,"-1",3,"01","02","02","01","02",4,"23","11","01",4,"08","03","02","01","01","02","01","202212",3,"1023",23044.690056109,0,54261.3191791308,"11"
"9000165895","03",2016,"12",6,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016589503",2000,"02",6,"-1",3,"01","02","02","01","02",4,"23","11","01",4,"08","03","02","01","01","02","01","202212",3,"1023",23044.690056109,0,54261.3191791308,"11"
"9000165895","04",2001,"59",6,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","03","900016589504",8000,"02",21,"-1",3,"01","02","02","01","02",4,"23","11","01",4,"08","03","02","01","01","02","01","202212",3,"1023",23044.690056109,0,54261.3191791308,"11"
"9000165895","05",2001,"37",6,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","04","900016589505",500,"02",21,"-1",3,"01","02","02","01","02",4,"23","11","01",4,"08","03","02","01","01","02","01","202212",3,"1023",23044.690056109,0,54261.3191791308,"11"
"9000165895","06",2021,"37",6,"07","01","02","-1","-1","-1","-1","-1","-1","-1","02","03","900016589506",600,"02",1,"04",3,"01","02","02","01","02",4,"23","11","01",4,"08","03","02","01","01","02","01","202212",3,"1023",23044.690056109,0,54261.3191791308,"11"
"9000165906","01",2023,"63",1,"03","01","02","-1","-1","-1","-1","-1","-1","-1","02","01","900016590601",22572,"02",1,"03",1,"01","02","05","03","02",1,"53","06","01",1,"01","03","03","02","01","01","01","202211",1,"1029",5337.71518012066,7296.19972784938,0,"06"
"9000165923","01",2011,"35",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016592301",13000,"02",11,"-1",1,"03","02","06","03","02",1,"63","05","01",1,"01","03","01","06","02","06","01","202212",1,"1031",13751.9534629719,20386.7128771518,0,"05"
"9000165953","01",2013,"37",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016595301",2500,"02",9,"-1",2,"02","01","02","01","02",2,"21","08","03",2,"10","01","05","04","01","04","01","202211",0,"1023",5777.32798910741,8083.80683797023,0,"08"
"9000165970","01",2021,"20",3,"03","01","01","02","02","01","20","-1","-1","30","01","01","900016597001",12000,"02",1,"-1",2,"01","02","05","03","02",2,"53","08","01",4,"06","03","01","02","01","01","01","202211",1,"1029",6145.97815325712,8606.08044568683,0,"08"
"9000165970","02",2022,"20",3,"04","02","01","02","02","01","15","-1","-1","15","02","02","900016597002",18000,"02",1,"04",2,"01","02","05","03","02",2,"53","08","01",4,"06","03","01","02","01","01","01","202211",1,"1029",6145.97815325712,8606.08044568683,0,"08"
"9000165970","03",2015,"35",3,"02","01","01","02","02","01","15","-1","-1","15","01","02","900016597003",5000,"02",7,"-1",2,"01","02","05","03","02",2,"53","08","01",4,"06","03","01","02","01","01","01","202211",1,"1029",6145.97815325712,8606.08044568683,0,"08"
"9000165980","01",2018,"02",3,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016598001",12000,"02",4,"-1",2,"01","02","04","02","02",4,"42","10","01",5,"06","02","05","01","01","05","01","202211",3,"1027",8816.0834602686,0,34850.3530719261,"10"
"9000165980","02",2017,"49",3,"02","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016598002",13000,"02",5,"-1",2,"01","02","04","02","02",4,"42","10","01",5,"06","02","05","01","01","05","01","202211",3,"1027",8816.0834602686,0,34850.3530719261,"10"
"9000165980","03",2010,"49",3,"01","01","02","-1","-1","-1","-1","-1","-1","-1","02","04","900016598003",3600,"02",12,"09",2,"01","02","04","02","02",4,"42","10","01",5,"06","02","05","01","01","05","01","202211",3,"1027",8816.0834602686,0,34850.3530719261,"10"
"9000165981","01",2012,"20",3,"03","01","02","-1","-1","-1","-1","-1","-1","-1","02","01","900016598101",15273,"02",10,"11",2,"01","02","07","03","02",2,"73","10","01",4,"06","03","01","01","04","06","02","202211",2,"1034",4164.84508924328,0,12265.7170656014,"10"
"9000165981","02",2006,"54",3,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016598102",13000,"02",16,"-1",2,"01","02","07","03","02",2,"73","10","01",4,"06","03","01","01","04","06","02","202211",2,"1034",4164.84508924328,0,12265.7170656014,"10"
"9000165981","03",2005,"54",3,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016598103",13000,"02",17,"-1",2,"01","02","07","03","02",2,"73","10","01",4,"06","03","01","01","04","06","02","202211",2,"1034",4164.84508924328,0,12265.7170656014,"10"
"9000166001","01",2005,"23",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016600101",100,"02",17,"-1",1,"02","01","02","01","02",1,"21","01","01",1,"01","01","05","03","01","04","01","202211",0,"1023",9692.16303459096,12130.4470938163,0,"01"
"9000166007","01",2013,"37",1,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016600701",25000,"02",9,"-1",1,"04","02","02","01","02",1,"23","07","01",1,"01","03","03","06","02","06","01","202211",1,"1023",4927.3608783717,6476.04943880066,0,"07"
"9000166010","01",2020,"35",3,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016601001",8000,"02",2,"-1",3,"01","01","03","02","02",3,"31","-7","01",3,"08","01","05","04","01","04","01","202211",3,"1025",5775.63151115632,8178.08316496507,0,"04"
"9000166010","02",2007,"37",3,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","03","900016601002",800,"02",15,"-1",3,"01","01","03","02","02",3,"31","-7","01",3,"08","01","05","04","01","04","01","202211",3,"1025",5775.63151115632,8178.08316496507,0,"04"
"9000166010","03",2005,"49",3,"01","01","02","-1","-1","-1","-1","-1","-1","-1","02","01","900016601003",6000,"02",17,"04",3,"01","01","03","02","02",3,"31","-7","01",3,"08","01","05","04","01","04","01","202211",3,"1025",5775.63151115632,8178.08316496507,0,"04"
"9000166026","01",2014,"12",1,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016602601",10000,"02",8,"-1",1,"02","02","03","02","02",1,"33","06","01",1,"01","03","01","07","04","06","02","202212",1,"1026",3109.35782809128,0,14339.1274107453,"06"
"9000166033","01",2015,"07",1,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016603301",12000,"02",7,"-1",1,"03","02","04","02","02",1,"43","07","01",1,"01","03","02","04","01","02","01","202211",1,"1027",18331.9247672641,24200.833703058,0,"07"
"9000166034","01",2017,"20",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016603401",5000,"02",5,"-1",2,"03","02","06","03","02",2,"62","06","01",2,"02","02","04","01","01","05","01","202210",2,"1031",32758.9639489419,0,92544.0133641471,"06"
"9000166034","02",2018,"20",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016603402",5000,"02",4,"-1",2,"03","02","06","03","02",2,"62","06","01",2,"02","02","04","01","01","05","01","202210",2,"1031",32758.9639489419,0,92544.0133641471,"06"
"9000166037","01",2019,"35",1,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016603701",10,"02",3,"-1",2,"03","02","01","01","02",2,"14","06","01",3,"04","04","06","03","02","06","01","202211",0,"1021",4325.98653347069,5849.8533080394,0,"06"
"9000166040","01",2014,"37",4,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016604001",9000,"02",8,"-1",4,"01","02","02","01","02",4,"22","09","01",4,"08","02","04","06","01","03","01","202212",3,"1023",5313.27534766767,7610.08486348977,0,"09"
"9000166040","02",2007,"55",4,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","04","900016604002",5000,"02",15,"-1",4,"01","02","02","01","02",4,"22","09","01",4,"08","02","04","06","01","03","01","202212",3,"1023",5313.27534766767,7610.08486348977,0,"09"
"9000166040","03",2014,"02",4,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","03","900016604003",5000,"02",8,"-1",4,"01","02","02","01","02",4,"22","09","01",4,"08","02","04","06","01","03","01","202212",3,"1023",5313.27534766767,7610.08486348977,0,"09"
"9000166040","04",2023,"48",4,"03","01","02","-1","-1","-1","-1","-1","-1","-1","02","01","900016604004",1800,"02",1,"01",4,"01","02","02","01","02",4,"22","09","01",4,"08","02","04","06","01","03","01","202212",3,"1023",5313.27534766767,7610.08486348977,0,"09"
"9000166045","01",2000,"37",1,"03","01","01","02","01","02","07","-1","07","-1","01","01","900016604501",5000,"02",22,"-1",4,"03","02","05","03","02",1,"52","06","01",4,"02","02","04","06","01","05","01","202211",4,"1029",10258.8892887476,13901.282239401,0,"06"
"9000166047","01",2014,"02",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016604701",60000,"02",8,"-1",2,"01","02","09","04","02",2,"92","05","02",3,"07","02","04","04","01","03","01","202211",1,"1039",278.047770169256,400.141113993128,0,"05"
"9000166047","02",2010,"49",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016604702",67000,"02",12,"-1",2,"01","02","09","04","02",2,"92","05","02",3,"07","02","04","04","01","03","01","202211",1,"1039",278.047770169256,400.141113993128,0,"05"
"9000166054","01",2021,"02",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016605401",9000,"02",1,"-1",3,"02","02","02","01","02",2,"24","08","01",3,"10","04","06","07","04","06","02","202212",2,"1023",12304.9335493457,0,37142.1518738863,"08"
"9000166054","02",2019,"37",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","02","02","900016605402",12000,"02",3,"07",3,"02","02","02","01","02",2,"24","08","01",3,"10","04","06","07","04","06","02","202212",2,"1023",12304.9335493457,0,37142.1518738863,"08"
"9000166063","01",2016,"48",2,"01","01","01","02","02","01","00","-1","-1","08","01","01","900016606301",16000,"02",6,"-1",2,"02","02","05","03","02",2,"53","07","01",2,"10","03","03","07","01","02","01","202210",1,"1029",8039.33614044178,0,25662.0782159234,"07"
"9000166063","02",2005,"49",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016606302",4000,"02",17,"-1",2,"02","02","05","03","02",2,"53","07","01",2,"10","03","03","07","01","02","01","202210",1,"1029",8039.33614044178,0,25662.0782159234,"07"
"9000166067","01",2014,"41",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016606701",105000,"02",8,"-1",3,"01","02","01","01","02",2,"13","10","01",3,"02","03","03","01","01","02","01","202211",2,"1021",12447.0991122306,0,32969.7290716003,"10"
"9000166067","02",2017,"49",2,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016606702",78000,"02",5,"-1",3,"01","02","01","01","02",2,"13","10","01",3,"02","03","03","01","01","02","01","202211",2,"1021",12447.0991122306,0,32969.7290716003,"10"
"9000166068","01",2015,"20",2,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016606801",20000,"02",7,"-1",2,"01","02","05","03","02",2,"52","10","01",2,"02","02","04","06","01","05","01","202211",2,"1029",5388.35270812414,8219.31001898675,0,"10"
"9000166068","02",2009,"20",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016606802",10000,"02",13,"-1",2,"01","02","05","03","02",2,"52","10","01",2,"02","02","04","06","01","05","01","202211",2,"1029",5388.35270812414,8219.31001898675,0,"10"
"9000166070","01",2007,"49",2,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016607001",135000,"02",15,"-1",2,"01","01","02","01","02",2,"21","10","01",2,"02","01","05","04","01","04","01","202211",2,"1023",3717.51390922073,5397.51674799561,0,"10"
"9000166070","02",2015,"54",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016607002",8000,"02",7,"-1",2,"01","01","02","01","02",2,"21","10","01",2,"02","01","05","04","01","04","01","202211",2,"1023",3717.51390922073,5397.51674799561,0,"10"
"9000166085","01",2018,"30",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016608501",2000,"02",4,"-1",2,"02","02","07","03","02",2,"72","03","01",2,"02","02","04","02","01","03","01","202301",2,"1033",4000.29245065488,5608.77804547937,0,"03"
"9000166085","02",2003,"07",2,"02","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016608502",500,"02",19,"-1",2,"02","02","07","03","02",2,"72","03","01",2,"02","02","04","02","01","03","01","202301",2,"1033",4000.29245065488,5608.77804547937,0,"03"
"9000166104","01",2019,"30",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016610401",6000,"02",3,"-1",2,"02","01","02","01","02",2,"21","11","03",2,"02","01","05","05","01","04","01","202212",1,"1023",8300.43256169988,12280.6372954373,0,"11"
"9000166104","02",2021,"30",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016610402",2000,"02",1,"-1",2,"02","01","02","01","02",2,"21","11","03",2,"02","01","05","05","01","04","01","202212",1,"1023",8300.43256169988,12280.6372954373,0,"11"
"9000166106","01",2019,"48",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016610601",1500,"02",3,"-1",2,"01","02","09","04","02",2,"92","11","01",4,"04","02","05","01","01","05","01","202210",2,"1037",12955.6149099304,0,37846.7623391354,"11"
"9000166106","02",2015,"48",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016610602",6000,"02",7,"-1",2,"01","02","09","04","02",2,"92","11","01",4,"04","02","05","01","01","05","01","202210",2,"1037",12955.6149099304,0,37846.7623391354,"11"
"9000166108","01",2022,"59",2,"03","06","02","-1","-1","-1","-1","-1","-1","-1","02","01","900016610801",3600,"01",1,"04",2,"01","02","09","04","02",3,"92","11","01",3,"08","02","05","06","01","05","01","202212",2,"1037",7982.02220985824,12762.8587328352,0,"11"
"9000166108","02",2015,"98",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016610802",12000,"02",7,"-1",2,"01","02","09","04","02",3,"92","11","01",3,"08","02","05","06","01","05","01","202212",2,"1037",7982.02220985824,12762.8587328352,0,"11"
